item_id,item_name,uniqueness_type,godly_set,required_level,rarity,rarity_rank,item_power,item_category,slot,gear_family,armor_weight_class,weapon_speed,min_damage,max_damage,armor_value,shield_value,health_bonus,primary_stat,secondary_stat,tertiary_stat,class_affinity,combat_hook,affix_or_unique_effect,source_type,source_detail,world_location,source_origin,drop_weight,salvage_output,trade_rule,economy_note,design_note
DF-N-1401,Legend-Wrought Urban Sprawl Prismatic Data Glacial Boots of Hound Latch,Standard / Non-Godly,,29,Legend,6,392,Armor,Feet,Boots,Heavy,,0,0,158,25,110,Might,Stagger Damage,Evolution Point Gain,Flux-Caster,Hound Latch,High-tier non-unique affix: +3 Hound Latch stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Dungeon Cache,Dungeon cache reward tied to Urban Sprawl instance clears at level 29.,The Urban Sprawl,Dungeon Cache,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 29 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1406,Hardened Syndicate Spire Void-Touched Grav-Lift Chestplate of Armor Sunder,Standard / Non-Godly,,29,Rare,3,258,Armor,Chest,Chestplate,Heavy,,0,0,248,16,72,Resonance,Aether,Agility,Orbital Striker,Armor Sunder,Standard affix: modest Armor Sunder bonus appropriate for level 29.,Dungeon Cache,Dungeon cache reward tied to Syndicate Spire instance clears at level 29.,The Syndicate Spire,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 29 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1411,Hardened Anomaly Ward Dreamglass Ignition Bracers of Thermal Shock,Standard / Non-Godly,,29,Rare,3,257,Armor,Wrists,Bracers,Medium,,0,0,88,6,72,Altitude Charge Gain,Flux Charge Gain,Armor Pierce,Flux-Caster,Thermal Shock,Standard affix: modest Thermal Shock bonus appropriate for level 29.,Dungeon Cache,Dungeon cache reward tied to Anomaly Ward instance clears at level 29.,The Anomaly Ward,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 29 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1416,Hardened Pocket-Monster Data Plains Astral Bone Exosphere Aegis Shield of Projectile Reversal,Standard / Non-Godly,,29,Rare,3,256,Armor,Shield,Aegis Shield,Heavy,,0,0,190,12,72,Stagger Damage,Agility,Command Point Gain,Orbital Striker,Projectile Reversal,Standard affix: modest Projectile Reversal bonus appropriate for level 29.,Dungeon Cache,Dungeon cache reward tied to Pocket-Monster Data Plains instance clears at level 29.,The Pocket-Monster Data Plains,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 29 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1419,Supercharged Canceled Supabase Dreamglass Stutter Pulse Pistols of Vault Momentum,Standard / Non-Godly,,29,Super,5,328,Weapon,Dual Ranged,Pulse Pistols,None,Fast,86,140,0,0,39,Cooldown Recovery,Protocol Rating,Cooldown Recovery,Phantom-Shift,Vault Momentum,Super affix: minor Vault Momentum trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Canceled Supabase instance clears at level 29.,The Canceled Supabase,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 29 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1424,Supercharged Anomaly Ward Astral Bone Wub Chestplate of Siphon Guard,Standard / Non-Godly,,29,Super,5,323,Armor,Chest,Chestplate,Heavy,,0,0,310,50,90,Agility,Shield Break,Scrap Charge Gain,Resonant,Siphon Guard,Super affix: minor Siphon Guard trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Anomaly Ward instance clears at level 29.,The Anomaly Ward,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 29 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1425,Supercharged Raid-Rush Choke Points Prismatic Data Hound Gauntlets of Phase-Step,Standard / Non-Godly,,29,Super,5,325,Armor,Hands,Gauntlets,Heavy,,0,0,151,24,91,Focus,Combo Decay Resistance,Critical Chance,Packmaster,Phase-Step,Super affix: minor Phase-Step trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Raid-Rush Choke Points instance clears at level 29.,The Raid-Rush Choke Points,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 29 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1435,Prismatic Lunar Readiness Base Dreamglass Pack Coat of Sevenfold Counter,Standard / Non-Godly,,29,Very Rare,4,282,Armor,Chest,Coat,Heavy,,0,0,184,30,79,Verdant Point Gain,Shield Break,Might,Packmaster,Sevenfold Counter,Very Rare affix: improved Sevenfold Counter stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Lunar Readiness Base instance clears at level 29.,The Lunar Readiness Base,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 29 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1440,Prismatic Orbital Tether Station Astral Bone Thorn Gravity Lance of Vine Pull,Standard / Non-Godly,,29,Very Rare,4,285,Weapon,Two-Hand Weapon,Gravity Lance,None,Medium,103,165,0,0,34,Shield Break,Resonance,Stagger Damage,Sylvan Warden,Vine Pull,Very Rare affix: improved Vine Pull stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Orbital Tether Station instance clears at level 29.,The Orbital Tether Station,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 29 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1445,Prismatic Zenith Spire Eclipse-Hardened Den Helm of Combo Grace,Standard / Non-Godly,,29,Very Rare,4,291,Armor,Head,Helm,Heavy,,0,0,135,22,81,Might,Stagger Damage,Evolution Point Gain,Packmaster,Combo Grace,Very Rare affix: improved Combo Grace stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Zenith Spire instance clears at level 29.,The Zenith Spire,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 29 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1446,Prismatic Zenith Spire Void-Touched Zero-G Exo-Rig of Projectile Reversal,Standard / Non-Godly,,29,Very Rare,4,282,Armor,Chest,Exo-Rig,Heavy,,0,0,227,37,79,Agility,Shield Break,Scrap Charge Gain,Orbital Striker,Projectile Reversal,Very Rare affix: improved Projectile Reversal stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Zenith Spire instance clears at level 29.,The Zenith Spire,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 29 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1451,Prismatic Deprecated Repositories Starwell Alloy Omega Legwraps of Leviathan Pressure,Standard / Non-Godly,,30,Very Rare,4,295,Armor,Legs,Legwraps,Heavy,,0,0,128,21,83,Protocol Rating,Kinetic Charge,Resonance,Apex Mutator,Leviathan Pressure,Very Rare affix: improved Leviathan Pressure stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Deprecated Repositories instance clears at level 30.,The Deprecated Repositories,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 30 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1456,Prismatic Raid-Rush Choke Points Prismatic Data Guard Warhammer of Starwell Sync,Standard / Non-Godly,,30,Very Rare,4,298,Weapon,Two-Hand Weapon,Warhammer,None,Slow,129,206,0,0,36,Verdant Point Gain,Armor Pierce,Perfect Parry Window,Kinetic Juggernaut,Starwell Sync,Very Rare affix: improved Starwell Sync stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Raid-Rush Choke Points instance clears at level 30.,The Raid-Rush Choke Points,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 30 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1461,Prismatic Infinite Archives Void-Touched Alpha Gloves of Scrap Magnetism,Standard / Non-Godly,,30,Very Rare,4,293,Armor,Hands,Gloves,Medium,,0,0,100,16,82,Shield Break,Fortitude,Flux Charge Gain,Apex Mutator,Scrap Magnetism,Very Rare affix: improved Scrap Magnetism stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Infinite Archives instance clears at level 30.,The Infinite Archives,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 30 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1462,Prismatic Canceled Supabase Dawnforge Tempered Reverb Boots of Combo Grace,Standard / Non-Godly,,30,Very Rare,4,295,Armor,Feet,Boots,Heavy,,0,0,119,19,83,Cooldown Recovery,Kinetic Charge,Armor Pierce,Resonant,Combo Grace,Very Rare affix: improved Combo Grace stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Canceled Supabase instance clears at level 30.,The Canceled Supabase,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 30 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1469,Legend-Wrought Rhyming Labyrinths Void-Touched Aether Thermal Scepter of Dream Memory,Standard / Non-Godly,,30,Legend,6,407,Weapon,Caster Weapon,Thermal Scepter,None,Medium,128,214,0,0,49,Aether,Perfect Parry Window,Stagger Damage,Flux-Caster,Dream Memory,High-tier non-unique affix: +3 Dream Memory stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Dungeon Cache,Dungeon cache reward tied to Rhyming Labyrinths instance clears at level 30.,The Rhyming Labyrinths,Dungeon Cache,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 30 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1474,Hardened Syndicate Spire Dreamglass Orbital Visor of Protocol Revision,Standard / Non-Godly,,30,Rare,3,264,Armor,Head,Visor,Medium,,0,0,90,6,74,Evolution Point Gain,Evolution Point Gain,Evolution Point Gain,Orbital Striker,Protocol Revision,Standard affix: modest Protocol Revision bonus appropriate for level 30.,Dungeon Cache,Dungeon cache reward tied to Syndicate Spire instance clears at level 30.,The Syndicate Spire,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 30 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1488,Supercharged Zenith Spire Prismatic Data Sylvan Warhammer of Thermal Shock,Standard / Non-Godly,,30,Super,5,338,Weapon,Two-Hand Weapon,Warhammer,None,Slow,145,236,0,0,41,Might,Critical Chance,Kinetic Charge,Sylvan Warden,Thermal Shock,Super affix: minor Thermal Shock trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Zenith Spire instance clears at level 30.,The Zenith Spire,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 30 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1503,Prismatic Pocket-Monster Data Plains Prismatic Data Magnetic Coat of Starwell Sync,Standard / Non-Godly,,31,Very Rare,4,304,Armor,Chest,Coat,Heavy,,0,0,198,32,85,Armor Pierce,Agility,Evolution Point Gain,Scrap-Tek,Starwell Sync,Very Rare affix: improved Starwell Sync stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Pocket-Monster Data Plains instance clears at level 31.,The Pocket-Monster Data Plains,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 31 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1504,Prismatic Infinite Archives Ancient Ironbark Haymaker Gloves of Vine Pull,Standard / Non-Godly,,31,Very Rare,4,306,Armor,Hands,Gloves,Heavy,,0,0,104,17,86,Shield Break,Aether,Scrap Charge Gain,Kinetic Juggernaut,Vine Pull,Very Rare affix: improved Vine Pull stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Infinite Archives instance clears at level 31.,The Infinite Archives,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 31 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1509,Prismatic Lunar Readiness Base Dawnforge Tempered Adaptive Cape of Combo Grace,Standard / Non-Godly,,31,Very Rare,4,305,Armor,Back,Cape,Medium,,0,0,79,13,85,Might,Flux Charge Gain,Fortitude,Apex Mutator,Combo Grace,Very Rare affix: improved Combo Grace stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Lunar Readiness Base instance clears at level 31.,The Lunar Readiness Base,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 31 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1514,Prismatic Deprecated Repositories Starwell Alloy Inertia Exo-Rig of Low-Gravity Lift,Standard / Non-Godly,,31,Very Rare,4,304,Armor,Chest,Exo-Rig,Heavy,,0,0,245,40,85,Resonance,Agility,Combo Decay Resistance,Kinetic Juggernaut,Low-Gravity Lift,Very Rare affix: improved Low-Gravity Lift stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Deprecated Repositories instance clears at level 31.,The Deprecated Repositories,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 31 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1522,Hardened Marlowe Editing Protocol Starwell Alloy Exosphere Gloves of Critical Timing,Standard / Non-Godly,,31,Rare,3,274,Armor,Hands,Gloves,Medium,,0,0,93,6,77,Flux Charge Gain,Shield Break,Threat Control,Orbital Striker,Critical Timing,Standard affix: modest Critical Timing bonus appropriate for level 31.,Dungeon Cache,Dungeon cache reward tied to Marlowe Editing Protocol instance clears at level 31.,The Marlowe Editing Protocol,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 31 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1527,Hardened Orbital Tether Station Prismatic Data Flux Glaive of EMP Resistance,Standard / Non-Godly,,31,Rare,3,277,Weapon,Two-Hand Weapon,Glaive,None,Medium,100,156,0,0,33,Cooldown Recovery,Resonance,Critical Chance,Flux-Caster,EMP Resistance,Standard affix: modest EMP Resistance bonus appropriate for level 31.,Dungeon Cache,Dungeon cache reward tied to Orbital Tether Station instance clears at level 31.,The Orbital Tether Station,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 31 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1532,Hardened Deprecated Repositories Void-Touched Altitude Exo-Rig of Afterimage Echo,Standard / Non-Godly,,31,Rare,3,272,Armor,Chest,Exo-Rig,Heavy,,0,0,219,14,76,Agility,Stagger Damage,Protocol Rating,Orbital Striker,Afterimage Echo,Standard affix: modest Afterimage Echo bonus appropriate for level 31.,Dungeon Cache,Dungeon cache reward tied to Deprecated Repositories instance clears at level 31.,The Deprecated Repositories,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 31 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1535,Supercharged Marlowe Editing Protocol Prismatic Data Afterimage Glaive of Thermal Shock,Standard / Non-Godly,,31,Super,5,349,Weapon,Two-Hand Weapon,Glaive,None,Medium,123,200,0,0,42,Fortitude,Threat Control,Armor Pierce,Phantom-Shift,Thermal Shock,Super affix: minor Thermal Shock trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Marlowe Editing Protocol instance clears at level 31.,The Marlowe Editing Protocol,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 31 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1540,Supercharged Pocket-Monster Data Plains Void-Touched Acoustic Gloves of Projectile Reversal,Standard / Non-Godly,,31,Super,5,344,Armor,Hands,Gloves,Heavy,,0,0,117,19,96,Command Point Gain,Command Point Gain,Command Point Gain,Resonant,Projectile Reversal,Super affix: minor Projectile Reversal trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Pocket-Monster Data Plains instance clears at level 31.,The Pocket-Monster Data Plains,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 31 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1541,Supercharged EPI-Center Dawnforge Tempered Pack Boots of Mirror Deflection,Standard / Non-Godly,,31,Super,5,346,Armor,Feet,Boots,Heavy,,0,0,139,22,97,Altitude Charge Gain,Scrap Charge Gain,Verdant Point Gain,Packmaster,Mirror Deflection,Super affix: minor Mirror Deflection trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to EPI-Center instance clears at level 31.,The EPI-Center,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 31 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1544,Myth-Sung Zenith Spire Ancient Ironbark Guard Belt of Low-Gravity Lift,Standard / Non-Godly,,31,Mythological,8,565,Armor,Waist,Belt,Heavy,,0,0,175,28,158,Flux Charge Gain,Shield Break,Threat Control,Kinetic Juggernaut,Low-Gravity Lift,High-tier non-unique affix: +5 Low-Gravity Lift stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Dungeon Cache,Dungeon cache reward tied to Zenith Spire instance clears at level 31.,The Zenith Spire,Dungeon Cache,2,Mythic Starwell Fragment,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 31 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1551,Prismatic Planet Defense Perimeter Ancient Ironbark Ratchet Belt of Vine Pull,Standard / Non-Godly,,32,Very Rare,4,315,Armor,Waist,Belt,Medium,,0,0,98,16,88,Threat Control,Altitude Charge Gain,Threat Control,Scrap-Tek,Vine Pull,Very Rare affix: improved Vine Pull stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Planet Defense Perimeter instance clears at level 32.,The Planet Defense Perimeter,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 32 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1556,Prismatic Rhyming Labyrinths Dawnforge Tempered Lexicon Void Chakrams of Combo Grace,Standard / Non-Godly,,32,Very Rare,4,318,Weapon,Thrown Weapon,Void Chakrams,None,Fast,93,148,0,0,38,Fortitude,Perfect Parry Window,Critical Chance,Protocol Weaver,Combo Grace,Very Rare affix: improved Combo Grace stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Rhyming Labyrinths instance clears at level 32.,The Rhyming Labyrinths,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 32 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1561,Prismatic Canceled Supabase Starwell Alloy EMP Mantle of Low-Gravity Lift,Standard / Non-Godly,,32,Very Rare,4,313,Armor,Shoulders,Mantle,Heavy,,0,0,136,22,88,Command Point Gain,Evolution Point Gain,Protocol Rating,Scrap-Tek,Low-Gravity Lift,Very Rare affix: improved Low-Gravity Lift stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Canceled Supabase instance clears at level 32.,The Canceled Supabase,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 32 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1562,Prismatic Canceled Supabase Eclipse-Hardened Guard Greaves of Kinetic Absorption,Standard / Non-Godly,,32,Very Rare,4,315,Armor,Legs,Greaves,Heavy,,0,0,195,32,88,Altitude Charge Gain,Altitude Charge Gain,Altitude Charge Gain,Kinetic Juggernaut,Kinetic Absorption,Very Rare affix: improved Kinetic Absorption stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Canceled Supabase instance clears at level 32.,The Canceled Supabase,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 32 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1567,Prismatic Alternating Archives Ancient Ironbark Alpha Gravity Lance of Dawnforge Resolve,Standard / Non-Godly,,32,Very Rare,4,318,Weapon,Two-Hand Weapon,Gravity Lance,None,Medium,115,184,0,0,38,Stagger Damage,Perfect Parry Window,Aether,Apex Mutator,Dawnforge Resolve,Very Rare affix: improved Dawnforge Resolve stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Alternating Archives instance clears at level 32.,The Alternating Archives,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 32 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1569,Legend-Wrought Urban Sprawl Starwell Alloy Den Belt of Critical Timing,Standard / Non-Godly,,32,Legend,6,429,Armor,Waist,Belt,Heavy,,0,0,133,21,120,Shield Break,Focus,Command Point Gain,Packmaster,Critical Timing,High-tier non-unique affix: +3 Critical Timing stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Dungeon Cache,Dungeon cache reward tied to Urban Sprawl instance clears at level 32.,The Urban Sprawl,Dungeon Cache,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 32 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1574,Hardened Canceled Supabase Prismatic Data Root Twin Daggers of EMP Resistance,Standard / Non-Godly,,32,Rare,3,285,Weapon,Dual Weapon,Twin Daggers,None,Very Fast,73,114,0,0,34,Might,Verdant Point Gain,Focus,Sylvan Warden,EMP Resistance,Standard affix: modest EMP Resistance bonus appropriate for level 32.,Dungeon Cache,Dungeon cache reward tied to Canceled Supabase instance clears at level 32.,The Canceled Supabase,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 32 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1588,Supercharged Deprecated Repositories Dawnforge Tempered Tempo Cape of Mirror Deflection,Standard / Non-Godly,,32,Super,5,357,Armor,Back,Cape,Medium,,0,0,93,15,100,Critical Chance,Cooldown Recovery,Might,Resonant,Mirror Deflection,Super affix: minor Mirror Deflection trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Deprecated Repositories instance clears at level 32.,The Deprecated Repositories,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 32 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1593,Supercharged Rhyming Labyrinths Starwell Alloy Blink Exo-Rig of Dream Memory,Standard / Non-Godly,,32,Super,5,356,Armor,Chest,Exo-Rig,Heavy,,0,0,287,46,100,Combo Decay Resistance,Kinetic Charge,Stagger Damage,Phantom-Shift,Dream Memory,Super affix: minor Dream Memory trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Rhyming Labyrinths instance clears at level 32.,The Rhyming Labyrinths,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 32 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1603,Prismatic Infinite Archives Dawnforge Tempered Thermal Command Whistle of Combo Grace,Standard / Non-Godly,,33,Very Rare,4,327,Weapon,Handler Focus,Command Whistle,None,Medium,74,118,0,0,39,Evolution Point Gain,Resonance,Focus,Flux-Caster,Combo Grace,Very Rare affix: improved Combo Grace stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Infinite Archives instance clears at level 33.,The Infinite Archives,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 33 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1604,Prismatic Infinite Archives Astral Bone Front-Matter Thermal Scepter of Projectile Reversal,Standard / Non-Godly,,33,Very Rare,4,329,Weapon,Caster Weapon,Thermal Scepter,None,Medium,107,170,0,0,39,Command Point Gain,Protocol Rating,Resonance,Protocol Weaver,Projectile Reversal,Very Rare affix: improved Projectile Reversal stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Infinite Archives instance clears at level 33.,The Infinite Archives,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 33 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1609,Prismatic Marlowe Editing Protocol Eclipse-Hardened Magnetic Boots of Kinetic Absorption,Standard / Non-Godly,,33,Very Rare,4,324,Armor,Feet,Boots,Heavy,,0,0,131,21,91,Critical Chance,Shield Break,Perfect Parry Window,Scrap-Tek,Kinetic Absorption,Very Rare affix: improved Kinetic Absorption stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Marlowe Editing Protocol instance clears at level 33.,The Marlowe Editing Protocol,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 33 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1614,Prismatic Pocket-Monster Data Plains Ancient Ironbark Red-Pen Data-Katana of Dawnforge Resolve,Standard / Non-Godly,,33,Very Rare,4,327,Weapon,Main Hand,Data-Katana,None,Fast,102,162,0,0,39,Combo Decay Resistance,Resonance,Flux Charge Gain,Protocol Weaver,Dawnforge Resolve,Very Rare affix: improved Dawnforge Resolve stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Pocket-Monster Data Plains instance clears at level 33.,The Pocket-Monster Data Plains,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 33 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1622,Hardened Marlowe Editing Protocol Ancient Ironbark Ironbark Mantle of Leviathan Pressure,Standard / Non-Godly,,33,Rare,3,292,Armor,Shoulders,Mantle,Heavy,,0,0,127,8,82,Resonance,Threat Control,Stagger Damage,Sylvan Warden,Leviathan Pressure,Standard affix: modest Leviathan Pressure bonus appropriate for level 33.,Dungeon Cache,Dungeon cache reward tied to Marlowe Editing Protocol instance clears at level 33.,The Marlowe Editing Protocol,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 33 armor tuned for late band enemies; source never requires fighting above the item level.
