item_id,item_name,uniqueness_type,godly_set,required_level,rarity,rarity_rank,item_power,item_category,slot,gear_family,armor_weight_class,weapon_speed,min_damage,max_damage,armor_value,shield_value,health_bonus,primary_stat,secondary_stat,tertiary_stat,class_affinity,combat_hook,affix_or_unique_effect,source_type,source_detail,world_location,source_origin,drop_weight,salvage_output,trade_rule,economy_note,design_note
DF-N-0665,Tuned Sonic Badlands Pressure-Sealed Hound Hydraulic Knuckles of Null Ward,Standard / Non-Godly,,14,Uncommon,2,121,Weapon,Fist Weapon,Hydraulic Knuckles,None,Medium,44,66,0,0,15,Combo Decay Resistance,Focus,Protocol Rating,Packmaster,Null Ward,Standard affix: modest Null Ward bonus appropriate for level 14.,Shop Inventory,Rotating shop inventory for level-14 hubs; sold by local outfitters after regional unlock.,The Sonic Badlands,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 14 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0667,Plain Playa of Ash Greenfire Ratchet Mask of Aerial Juggle,Standard / Non-Godly,,14,Common,1,112,Armor,Head,Mask,Light,,0,0,42,3,31,Threat Control,Kinetic Charge,Flux Charge Gain,Scrap-Tek,Aerial Juggle,Standard affix: modest Aerial Juggle bonus appropriate for level 14.,Shop Inventory,Rotating shop inventory for level-14 hubs; sold by local outfitters after regional unlock.,The Playa of Ash,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 14 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0672,Plain Micro-Transaction Markets Null-Iron Lexicon Pulse Pistols of Briar Binding,Standard / Non-Godly,,14,Common,1,115,Weapon,Dual Ranged,Pulse Pistols,None,Fast,32,47,0,0,14,Fortitude,Armor Pierce,Kinetic Charge,Protocol Weaver,Briar Binding,Standard affix: modest Briar Binding bonus appropriate for level 14.,Shop Inventory,Rotating shop inventory for level-14 hubs; sold by local outfitters after regional unlock.,The Micro-Transaction Markets,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 14 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0707,Tuned Playa of Ash Cindervale Steel Phantom Coat of Phase-Step,Standard / Non-Godly,,15,Uncommon,2,125,Armor,Chest,Coat,Medium,,0,0,81,5,35,Cooldown Recovery,Threat Control,Focus,Phantom-Shift,Phase-Step,Standard affix: modest Phase-Step bonus appropriate for level 15.,Shop Inventory,Rotating shop inventory for level-15 hubs; sold by local outfitters after regional unlock.,The Playa of Ash,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 15 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0712,Tuned Playa of Ash Pressure-Sealed Tuning Crossbow of Null Ward,Standard / Non-Godly,,15,Uncommon,2,128,Weapon,Ranged Weapon,Crossbow,None,Medium,44,67,0,0,15,Agility,Command Point Gain,Shield Break,Resonant,Null Ward,Standard affix: modest Null Ward bonus appropriate for level 15.,Shop Inventory,Rotating shop inventory for level-15 hubs; sold by local outfitters after regional unlock.,The Playa of Ash,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 15 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0719,Plain Playa of Ash Null-Iron Thermal Bracers of Briar Binding,Standard / Non-Godly,,15,Common,1,118,Armor,Wrists,Bracers,Light,,0,0,40,3,33,Evolution Point Gain,Agility,Armor Pierce,Flux-Caster,Briar Binding,Standard affix: modest Briar Binding bonus appropriate for level 15.,Shop Inventory,Rotating shop inventory for level-15 hubs; sold by local outfitters after regional unlock.,The Playa of Ash,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 15 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0720,Plain Abyssal Trench Pressure-Sealed Front-Matter Cloak of Afterimage Echo,Standard / Non-Godly,,15,Common,1,120,Armor,Back,Cloak,Light,,0,0,33,2,34,Command Point Gain,Aether,Combo Decay Resistance,Protocol Weaver,Afterimage Echo,Standard affix: modest Afterimage Echo bonus appropriate for level 15.,Shop Inventory,Rotating shop inventory for level-15 hubs; sold by local outfitters after regional unlock.,The Abyssal Trench,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 15 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0724,Plain Wayfora Archipelago Mirror-Glass Tether Data-Katana of Hydraulic Burst,Standard / Non-Godly,,15,Common,1,121,Weapon,Main Hand,Data-Katana,None,Fast,39,58,0,0,15,Flux Charge Gain,Scrap Charge Gain,Command Point Gain,Orbital Striker,Hydraulic Burst,Standard affix: modest Hydraulic Burst bonus appropriate for level 15.,Shop Inventory,Rotating shop inventory for level-15 hubs; sold by local outfitters after regional unlock.,The Wayfora Archipelago,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 15 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0754,Tuned Abyssal Trench Cindervale Steel Inertia Pauldrons of Phase-Step,Standard / Non-Godly,,16,Uncommon,2,133,Armor,Shoulders,Pauldrons,Medium,,0,0,78,5,37,Might,Kinetic Charge,Verdant Point Gain,Kinetic Juggernaut,Phase-Step,Standard affix: modest Phase-Step bonus appropriate for level 16.,Shop Inventory,Rotating shop inventory for level-16 hubs; sold by local outfitters after regional unlock.,The Abyssal Trench,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 16 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0759,Tuned Abyssal Trench Pressure-Sealed Data-Code Legwraps of Null Ward,Standard / Non-Godly,,16,Uncommon,2,132,Armor,Legs,Legwraps,Medium,,0,0,57,4,37,Resonance,Armor Pierce,Resonance,Apex Mutator,Null Ward,Standard affix: modest Null Ward bonus appropriate for level 16.,Shop Inventory,Rotating shop inventory for level-16 hubs; sold by local outfitters after regional unlock.,The Abyssal Trench,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 16 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0765,Tuned Playa of Ash Moon-Silver Stutter Mantle of Armor Sunder,Standard / Non-Godly,,16,Uncommon,2,133,Armor,Shoulders,Mantle,Medium,,0,0,58,4,37,Scrap Charge Gain,Kinetic Charge,Agility,Phantom-Shift,Armor Sunder,Standard affix: modest Armor Sunder bonus appropriate for level 16.,Shop Inventory,Rotating shop inventory for level-16 hubs; sold by local outfitters after regional unlock.,The Playa of Ash,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 16 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0772,Plain Abyssal Trench Leviathan Pearl Altitude Glaive of Evolution Charge,Standard / Non-Godly,,16,Common,1,130,Weapon,Two-Hand Weapon,Glaive,None,Medium,49,72,0,0,16,Cooldown Recovery,Perfect Parry Window,Might,Orbital Striker,Evolution Charge,Standard affix: modest Evolution Charge bonus appropriate for level 16.,Shop Inventory,Rotating shop inventory for level-16 hubs; sold by local outfitters after regional unlock.,The Abyssal Trench,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 16 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0777,Plain Sonic Badlands Greenfire Crucible Legwraps of Sonic Reverb,Standard / Non-Godly,,16,Common,1,125,Armor,Legs,Legwraps,Medium,,0,0,54,4,35,Agility,Evolution Point Gain,Stagger Damage,Flux-Caster,Sonic Reverb,Standard affix: modest Sonic Reverb bonus appropriate for level 16.,Shop Inventory,Rotating shop inventory for level-16 hubs; sold by local outfitters after regional unlock.,The Sonic Badlands,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 16 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0807,Tuned Abyssal Trench Sapglass Alpha Visor of Hound Latch,Standard / Non-Godly,,17,Uncommon,2,141,Armor,Head,Visor,Medium,,0,0,48,3,39,Altitude Charge Gain,Aether,Cooldown Recovery,Apex Mutator,Hound Latch,Standard affix: modest Hound Latch bonus appropriate for level 17.,Shop Inventory,Rotating shop inventory for level-17 hubs; sold by local outfitters after regional unlock.,The Abyssal Trench,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 17 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0812,Tuned Sonic Badlands Moon-Silver Seismic Gravity Lance of Armor Sunder,Standard / Non-Godly,,17,Uncommon,2,144,Weapon,Two-Hand Weapon,Gravity Lance,None,Medium,54,82,0,0,17,Stagger Damage,Flux Charge Gain,Scrap Charge Gain,Kinetic Juggernaut,Armor Sunder,Standard affix: modest Armor Sunder bonus appropriate for level 17.,Shop Inventory,Rotating shop inventory for level-17 hubs; sold by local outfitters after regional unlock.,The Sonic Badlands,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 17 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0817,Tuned Burning Playa Cindervale Steel Chimera Cape of Thermal Shock,Standard / Non-Godly,,17,Uncommon,2,139,Armor,Back,Cape,Light,,0,0,36,2,39,Perfect Parry Window,Agility,Fortitude,Apex Mutator,Thermal Shock,Standard affix: modest Thermal Shock bonus appropriate for level 17.,Shop Inventory,Rotating shop inventory for level-17 hubs; sold by local outfitters after regional unlock.,The Burning Playa,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 17 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0819,Plain Wayfora Archipelago Leviathan Pearl Latch Twin Daggers of Evolution Charge,Standard / Non-Godly,,17,Common,1,137,Weapon,Dual Weapon,Twin Daggers,None,Very Fast,36,53,0,0,16,Might,Resonance,Altitude Charge Gain,Packmaster,Evolution Charge,Standard affix: modest Evolution Charge bonus appropriate for level 17.,Shop Inventory,Rotating shop inventory for level-17 hubs; sold by local outfitters after regional unlock.,The Wayfora Archipelago,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 17 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0820,Plain Abyssal Trench Moon-Silver Orbital Gravity Lance of Scrap Magnetism,Standard / Non-Godly,,17,Common,1,139,Weapon,Two-Hand Weapon,Gravity Lance,None,Medium,53,78,0,0,17,Agility,Protocol Rating,Flux Charge Gain,Orbital Striker,Scrap Magnetism,Standard affix: modest Scrap Magnetism bonus appropriate for level 17.,Shop Inventory,Rotating shop inventory for level-17 hubs; sold by local outfitters after regional unlock.,The Abyssal Trench,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 17 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0859,Tuned Wayfora Archipelago Moon-Silver Scrap Data-Katana of Armor Sunder,Standard / Non-Godly,,18,Uncommon,2,152,Weapon,Main Hand,Data-Katana,None,Fast,49,74,0,0,18,Combo Decay Resistance,Perfect Parry Window,Threat Control,Scrap-Tek,Armor Sunder,Standard affix: modest Armor Sunder bonus appropriate for level 18.,Shop Inventory,Rotating shop inventory for level-18 hubs; sold by local outfitters after regional unlock.,The Wayfora Archipelago,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 18 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0865,Tuned Wayfora Archipelago Mirror-Glass Data-Code Exo-Rig of Hydraulic Burst,Standard / Non-Godly,,18,Uncommon,2,149,Armor,Chest,Exo-Rig,Heavy,,0,0,120,8,42,Aether,Altitude Charge Gain,Shield Break,Apex Mutator,Hydraulic Burst,Standard affix: modest Hydraulic Burst bonus appropriate for level 18.,Shop Inventory,Rotating shop inventory for level-18 hubs; sold by local outfitters after regional unlock.,The Wayfora Archipelago,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 18 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0872,Plain Resonant Peaks Cindervale Steel World-Tree Coat of Vault Momentum,Standard / Non-Godly,,18,Common,1,141,Armor,Chest,Coat,Medium,,0,0,92,6,39,Altitude Charge Gain,Focus,Armor Pierce,Sylvan Warden,Vault Momentum,Standard affix: modest Vault Momentum bonus appropriate for level 18.,Shop Inventory,Rotating shop inventory for level-18 hubs; sold by local outfitters after regional unlock.,The Resonant Peaks,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 18 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0907,Tuned Wayfora Archipelago Null-Iron EMP Glaive of Briar Binding,Standard / Non-Godly,,19,Uncommon,2,162,Weapon,Two-Hand Weapon,Glaive,None,Medium,60,90,0,0,19,Focus,Protocol Rating,Verdant Point Gain,Scrap-Tek,Briar Binding,Standard affix: modest Briar Binding bonus appropriate for level 19.,Shop Inventory,Rotating shop inventory for level-19 hubs; sold by local outfitters after regional unlock.,The Wayfora Archipelago,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 19 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0912,Tuned Syndicate Spire Mirror-Glass Protocol Mantle of Hydraulic Burst,Standard / Non-Godly,,19,Uncommon,2,157,Armor,Shoulders,Mantle,Medium,,0,0,68,4,44,Protocol Rating,Shield Break,Resonance,Protocol Weaver,Hydraulic Burst,Standard affix: modest Hydraulic Burst bonus appropriate for level 19.,Shop Inventory,Rotating shop inventory for level-19 hubs; sold by local outfitters after regional unlock.,The Syndicate Spire,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 19 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0917,Tuned Anomaly Ward Sapglass Hydraulic Tuning-Fork Blade of Mirror Deflection,Standard / Non-Godly,,19,Uncommon,2,160,Weapon,Main Hand,Tuning-Fork Blade,None,Medium,55,83,0,0,19,Verdant Point Gain,Resonance,Perfect Parry Window,Scrap-Tek,Mirror Deflection,Standard affix: modest Mirror Deflection bonus appropriate for level 19.,Shop Inventory,Rotating shop inventory for level-19 hubs; sold by local outfitters after regional unlock.,The Anomaly Ward,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 19 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0919,Plain Resonant Peaks Cindervale Steel Phantom Magnetic Grapple Gauntlet of Vault Momentum,Standard / Non-Godly,,19,Common,1,152,Weapon,Arm Weapon,Magnetic Grapple Gauntlet,None,Fast,45,67,0,0,18,Critical Chance,Command Point Gain,Fortitude,Phantom-Shift,Vault Momentum,Standard affix: modest Vault Momentum bonus appropriate for level 19.,Shop Inventory,Rotating shop inventory for level-19 hubs; sold by local outfitters after regional unlock.,The Resonant Peaks,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 19 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0920,Plain Abyssal Trench Mirror-Glass Root Protocol Blade of Low-Gravity Lift,Standard / Non-Godly,,19,Common,1,154,Weapon,Main Hand,Protocol Blade,None,Medium,52,77,0,0,18,Stagger Damage,Scrap Charge Gain,Protocol Rating,Sylvan Warden,Low-Gravity Lift,Standard affix: modest Low-Gravity Lift bonus appropriate for level 19.,Shop Inventory,Rotating shop inventory for level-19 hubs; sold by local outfitters after regional unlock.,The Abyssal Trench,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 19 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0975,Tuned Anomaly Ward Mirror-Glass Scavenger Aegis Shield of Critical Timing,Standard / Non-Godly,,20,Uncommon,2,163,Armor,Shield,Aegis Shield,Heavy,,0,0,121,8,46,Resonance,Verdant Point Gain,Combo Decay Resistance,Scrap-Tek,Critical Timing,Standard affix: modest Critical Timing bonus appropriate for level 20.,Shop Inventory,Rotating shop inventory for level-20 hubs; sold by local outfitters after regional unlock.,The Anomaly Ward,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 20 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0988,Plain Abyssal Trench Sapglass Verdant Vine Scythe of Thermal Shock,Standard / Non-Godly,,20,Common,1,159,Weapon,Two-Hand Weapon,Vine Scythe,None,Medium,57,84,0,0,19,Cooldown Recovery,Armor Pierce,Critical Chance,Sylvan Warden,Thermal Shock,Standard affix: modest Thermal Shock bonus appropriate for level 20.,Shop Inventory,Rotating shop inventory for level-20 hubs; sold by local outfitters after regional unlock.,The Abyssal Trench,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 20 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1028,Tuned Voyage Incubator Greenfire Aether-Edit Sonic Maul of Leviathan Pressure,Standard / Non-Godly,,21,Uncommon,2,176,Weapon,Two-Hand Weapon,Sonic Maul,None,Slow,69,105,0,0,21,Stagger Damage,Command Point Gain,Aether,Protocol Weaver,Leviathan Pressure,Standard affix: modest Leviathan Pressure bonus appropriate for level 21.,Shop Inventory,Rotating shop inventory for level-21 hubs; sold by local outfitters after regional unlock.,The Voyage Incubator,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 21 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1075,Tuned Voyage Incubator Greenfire Ignition Battleaxe of Leviathan Pressure,Standard / Non-Godly,,22,Uncommon,2,183,Weapon,Two-Hand Weapon,Battleaxe,None,Slow,76,115,0,0,22,Combo Decay Resistance,Armor Pierce,Flux Charge Gain,Flux-Caster,Leviathan Pressure,Standard affix: modest Leviathan Pressure bonus appropriate for level 22.,Shop Inventory,Rotating shop inventory for level-22 hubs; sold by local outfitters after regional unlock.,The Voyage Incubator,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 22 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1083,Plain Abyssal Trench Greenfire Stutter Mask of Hydraulic Burst,Standard / Non-Godly,,22,Common,1,171,Armor,Head,Mask,Medium,,0,0,64,4,48,Resonance,Altitude Charge Gain,Stagger Damage,Phantom-Shift,Hydraulic Burst,Standard affix: modest Hydraulic Burst bonus appropriate for level 22.,Shop Inventory,Rotating shop inventory for level-22 hubs; sold by local outfitters after regional unlock.,The Abyssal Trench,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 22 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1128,Tuned Anomaly Ward Pressure-Sealed Zero-G Belt of Vine Pull,Standard / Non-Godly,,23,Uncommon,2,188,Armor,Waist,Belt,Medium,,0,0,58,4,53,Protocol Rating,Flux Charge Gain,Combo Decay Resistance,Orbital Striker,Vine Pull,Standard affix: modest Vine Pull bonus appropriate for level 23.,Shop Inventory,Rotating shop inventory for level-23 hubs; sold by local outfitters after regional unlock.,The Anomaly Ward,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1175,Tuned EPI-Center Pressure-Sealed Heavy-Chewer Thermal Scepter of Vine Pull,Standard / Non-Godly,,24,Uncommon,2,199,Weapon,Caster Weapon,Thermal Scepter,None,Medium,67,101,0,0,24,Scrap Charge Gain,Perfect Parry Window,Protocol Rating,Packmaster,Vine Pull,Standard affix: modest Vine Pull bonus appropriate for level 24.,Shop Inventory,Rotating shop inventory for level-24 hubs; sold by local outfitters after regional unlock.,The EPI-Center,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1182,Plain Anomaly Ward Null-Iron EPI Command Whistle of Mirror Deflection,Standard / Non-Godly,,24,Common,1,188,Weapon,Handler Focus,Command Whistle,None,Medium,45,66,0,0,23,Cooldown Recovery,Verdant Point Gain,Kinetic Charge,Protocol Weaver,Mirror Deflection,Standard affix: modest Mirror Deflection bonus appropriate for level 24.,Shop Inventory,Rotating shop inventory for level-24 hubs; sold by local outfitters after regional unlock.,The Anomaly Ward,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1183,Plain EPI-Center Pressure-Sealed Data-Code Thermal Scepter of Sonic Reverb,Standard / Non-Godly,,24,Common,1,179,Weapon,Caster Weapon,Thermal Scepter,None,Medium,61,90,0,0,21,Combo Decay Resistance,Critical Chance,Command Point Gain,Apex Mutator,Sonic Reverb,Standard affix: modest Sonic Reverb bonus appropriate for level 24.,Shop Inventory,Rotating shop inventory for level-24 hubs; sold by local outfitters after regional unlock.,The EPI-Center,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1228,Tuned Urban Sprawl Moon-Silver Thorn Gloves of Projectile Reversal,Standard / Non-Godly,,25,Uncommon,2,204,Armor,Hands,Gloves,Medium,,0,0,70,4,57,Threat Control,Shield Break,Flux Charge Gain,Sylvan Warden,Projectile Reversal,Standard affix: modest Projectile Reversal bonus appropriate for level 25.,Shop Inventory,Rotating shop inventory for level-25 hubs; sold by local outfitters after regional unlock.,The Urban Sprawl,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1233,Tuned EPI-Center Cindervale Steel Den Glaive of Kinetic Absorption,Standard / Non-Godly,,25,Uncommon,2,207,Weapon,Two-Hand Weapon,Glaive,None,Medium,76,115,0,0,25,Fortitude,Resonance,Kinetic Charge,Packmaster,Kinetic Absorption,Standard affix: modest Kinetic Absorption bonus appropriate for level 25.,Shop Inventory,Rotating shop inventory for level-25 hubs; sold by local outfitters after regional unlock.,The EPI-Center,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1235,Plain Zenith Spire Leviathan Pearl Hydraulic Gauntlets of Flow Retention,Standard / Non-Godly,,25,Common,1,192,Armor,Hands,Gauntlets,Medium,,0,0,89,6,54,Kinetic Charge,Command Point Gain,Verdant Point Gain,Scrap-Tek,Flow Retention,Standard affix: modest Flow Retention bonus appropriate for level 25.,Shop Inventory,Rotating shop inventory for level-25 hubs; sold by local outfitters after regional unlock.,The Zenith Spire,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1328,Tuned Pocket-Monster Data Plains Void-Touched Acoustic Mantle of Dream Memory,Standard / Non-Godly,,27,Uncommon,2,220,Armor,Shoulders,Mantle,Medium,,0,0,95,6,62,Flux Charge Gain,Threat Control,Protocol Rating,Resonant,Dream Memory,Standard affix: modest Dream Memory bonus appropriate for level 27.,Shop Inventory,Rotating shop inventory for level-27 hubs; sold by local outfitters after regional unlock.,The Pocket-Monster Data Plains,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 27 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1428,Tuned Orbital Tether Station Starwell Alloy Kinetic Hydraulic Knuckles of Critical Timing,Standard / Non-Godly,,29,Uncommon,2,240,Weapon,Fist Weapon,Hydraulic Knuckles,None,Medium,87,131,0,0,29,Resonance,Aether,Agility,Kinetic Juggernaut,Critical Timing,Standard affix: modest Critical Timing bonus appropriate for level 29.,Shop Inventory,Rotating shop inventory for level-29 hubs; sold by local outfitters after regional unlock.,The Orbital Tether Station,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 29 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1496,Tuned Orbital Tether Station Prismatic Data Inertia Warhammer of Vault Momentum,Standard / Non-Godly,,30,Uncommon,2,246,Weapon,Two-Hand Weapon,Warhammer,None,Slow,110,167,0,0,30,Evolution Point Gain,Evolution Point Gain,Evolution Point Gain,Kinetic Juggernaut,Vault Momentum,Standard affix: modest Vault Momentum bonus appropriate for level 30.,Shop Inventory,Rotating shop inventory for level-30 hubs; sold by local outfitters after regional unlock.,The Orbital Tether Station,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 30 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1596,Tuned Pocket-Monster Data Plains Dawnforge Tempered Red-Pen Void Chakrams of Phase-Step,Standard / Non-Godly,,32,Uncommon,2,262,Weapon,Thrown Weapon,Void Chakrams,None,Fast,79,119,0,0,31,Might,Verdant Point Gain,Focus,Protocol Weaver,Phase-Step,Standard affix: modest Phase-Step bonus appropriate for level 32.,Shop Inventory,Rotating shop inventory for level-32 hubs; sold by local outfitters after regional unlock.,The Pocket-Monster Data Plains,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 32 weapon tuned for late band enemies; source never requires fighting above the item level.
