item_id,item_name,uniqueness_type,godly_set,required_level,rarity,rarity_rank,item_power,item_category,slot,gear_family,armor_weight_class,weapon_speed,min_damage,max_damage,armor_value,shield_value,health_bonus,primary_stat,secondary_stat,tertiary_stat,class_affinity,combat_hook,affix_or_unique_effect,source_type,source_detail,world_location,source_origin,drop_weight,salvage_output,trade_rule,economy_note,design_note
DF-G-153,Phantom Array Armory: Anomaly Ward Gauntlets of Afterimage Echo,Godly Unique,Phantom Array Armory,40,Godly,9,1106,Armor,Hands,Gauntlets,Mythic Light,,0,0,592,100,420,Perfect Parry Window,Might,Focus,Phantom-Shift,Afterimage Echo,"Godly unique: detonates evolution stacks when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Anomaly Ward challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Raid-Rush Choke Points,Anomaly Ward,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-154,Phantom Array Armory: Anomaly Ward Greaves of Afterimage Echo,Godly Unique,Phantom Array Armory,40,Godly,9,1109,Armor,Legs,Greaves,Mythic Heavy,,0,0,595,103,422,Threat Control,Agility,Aether,Phantom-Shift,Afterimage Echo,"Godly unique: rewrites thermal primers when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Anomaly Ward challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Raid-Rush Choke Points,Anomaly Ward,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-155,Phantom Array Armory: Anomaly Ward Boots of Afterimage Echo,Godly Unique,Phantom Array Armory,40,Godly,9,1101,Armor,Feet,Boots,Mythic Light,,0,0,591,102,418,Might,Focus,Fortitude,Phantom-Shift,Afterimage Echo,"Godly unique: overclocks void rifts when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Anomaly Ward challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Raid-Rush Choke Points,Anomaly Ward,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-156,Phantom Array Armory: Anomaly Ward Blade of Afterimage Echo,Godly Unique,Phantom Array Armory,40,Godly,9,1134,Weapon,Two-Hand Weapon,Greatsword,None,Slow,448,847,0,0,136,Focus,Fortitude,Kinetic Charge,Phantom-Shift,Afterimage Echo,"Godly unique: overclocks critical windows after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Anomaly Ward challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Raid-Rush Choke Points,Anomaly Ward,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-157,Phantom Array Armory: Anomaly Ward Staff of Afterimage Echo,Godly Unique,Phantom Array Armory,40,Godly,9,1137,Weapon,Two-Hand Focus,Flux Staff,None,Medium,372,702,0,0,138,Aether,Resonance,Protocol Rating,Phantom-Shift,Afterimage Echo,"Godly unique: suspends combo decay after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Anomaly Ward challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Raid-Rush Choke Points,Anomaly Ward,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-158,Phantom Array Armory: Anomaly Ward Lance of Afterimage Echo,Godly Unique,Phantom Array Armory,40,Godly,9,1140,Weapon,Two-Hand Weapon,Gravity Lance,None,Medium,397,750,0,0,139,Fortitude,Kinetic Charge,Evolution Point Gain,Phantom-Shift,Afterimage Echo,"Godly unique: fractures boss armor after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Anomaly Ward challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Raid-Rush Choke Points,Anomaly Ward,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-159,Phantom Array Armory: Anomaly Ward Edge of Afterimage Echo,Godly Unique,Phantom Array Armory,40,Godly,9,1143,Weapon,Main Hand,Protocol Blade,None,Medium,359,676,0,0,140,Resonance,Protocol Rating,Command Point Gain,Phantom-Shift,Afterimage Echo,"Godly unique: harmonizes zero-G lanes after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Anomaly Ward challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Raid-Rush Choke Points,Anomaly Ward,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-160,Phantom Array Armory: Anomaly Ward Focus of Afterimage Echo,Godly Unique,Phantom Array Armory,40,Godly,9,1146,Weapon,Main Hand,Data-Katana,None,Fast,346,653,0,0,141,Kinetic Charge,Evolution Point Gain,Altitude Charge Gain,Phantom-Shift,Afterimage Echo,"Godly unique: anchors aether shields after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Anomaly Ward challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Raid-Rush Choke Points,Anomaly Ward,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-161,Avatar of Flux Vault: Magma-Core Forges Crown of Thermal Shock,Godly Unique,Avatar of Flux Vault,40,Godly,9,1101,Armor,Head,Crown,Mythic Light,,0,0,588,98,423,Kinetic Charge,Evolution Point Gain,Altitude Charge Gain,Flux-Caster,Thermal Shock,"Godly unique: mirrors evolution stacks when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Magma-Core Forges challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Emerald Canopy Sanctuary,Magma-Core Forges,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-162,Avatar of Flux Vault: Magma-Core Forges Cuirass of Thermal Shock,Godly Unique,Avatar of Flux Vault,40,Godly,9,1104,Armor,Chest,Cuirass,Mythic Heavy,,0,0,1090,184,423,Protocol Rating,Command Point Gain,Scrap Charge Gain,Flux-Caster,Thermal Shock,"Godly unique: detonates thermal primers when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Magma-Core Forges challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Emerald Canopy Sanctuary,Magma-Core Forges,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-163,Avatar of Flux Vault: Magma-Core Forges Gauntlets of Thermal Shock,Godly Unique,Avatar of Flux Vault,40,Godly,9,1107,Armor,Hands,Gauntlets,Mythic Light,,0,0,592,100,424,Evolution Point Gain,Altitude Charge Gain,Verdant Point Gain,Flux-Caster,Thermal Shock,"Godly unique: rewrites void rifts when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Magma-Core Forges challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Emerald Canopy Sanctuary,Magma-Core Forges,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-164,Avatar of Flux Vault: Magma-Core Forges Greaves of Thermal Shock,Godly Unique,Avatar of Flux Vault,40,Godly,9,1110,Armor,Legs,Greaves,Mythic Heavy,,0,0,594,102,424,Command Point Gain,Scrap Charge Gain,Flux Charge Gain,Flux-Caster,Thermal Shock,"Godly unique: overclocks tether webs when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Magma-Core Forges challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Emerald Canopy Sanctuary,Magma-Core Forges,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-165,Avatar of Flux Vault: Magma-Core Forges Boots of Thermal Shock,Godly Unique,Avatar of Flux Vault,40,Godly,9,1113,Armor,Feet,Boots,Mythic Light,,0,0,597,104,426,Altitude Charge Gain,Verdant Point Gain,Critical Chance,Flux-Caster,Thermal Shock,"Godly unique: suspends critical windows when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Magma-Core Forges challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Emerald Canopy Sanctuary,Magma-Core Forges,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-166,Avatar of Flux Vault: Magma-Core Forges Blade of Thermal Shock,Godly Unique,Avatar of Flux Vault,40,Godly,9,1136,Weapon,Two-Hand Weapon,Greatsword,None,Slow,448,847,0,0,136,Verdant Point Gain,Critical Chance,Armor Pierce,Flux-Caster,Thermal Shock,"Godly unique: suspends zero-G lanes after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Magma-Core Forges challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Emerald Canopy Sanctuary,Magma-Core Forges,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-167,Avatar of Flux Vault: Magma-Core Forges Staff of Thermal Shock,Godly Unique,Avatar of Flux Vault,40,Godly,9,1139,Weapon,Two-Hand Focus,Flux Staff,None,Medium,372,703,0,0,137,Flux Charge Gain,Stagger Damage,Shield Break,Flux-Caster,Thermal Shock,"Godly unique: fractures aether shields after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Magma-Core Forges challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Emerald Canopy Sanctuary,Magma-Core Forges,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-168,Avatar of Flux Vault: Magma-Core Forges Lance of Thermal Shock,Godly Unique,Avatar of Flux Vault,40,Godly,9,1142,Weapon,Two-Hand Weapon,Gravity Lance,None,Medium,398,750,0,0,139,Critical Chance,Armor Pierce,Cooldown Recovery,Flux-Caster,Thermal Shock,"Godly unique: harmonizes enemy aggro after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Magma-Core Forges challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Emerald Canopy Sanctuary,Magma-Core Forges,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-169,Avatar of Flux Vault: Magma-Core Forges Edge of Thermal Shock,Godly Unique,Avatar of Flux Vault,40,Godly,9,1145,Weapon,Main Hand,Protocol Blade,None,Medium,359,676,0,0,140,Stagger Damage,Shield Break,Combo Decay Resistance,Flux-Caster,Thermal Shock,"Godly unique: anchors evolution stacks after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Magma-Core Forges challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Emerald Canopy Sanctuary,Magma-Core Forges,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-170,Avatar of Flux Vault: Magma-Core Forges Focus of Thermal Shock,Godly Unique,Avatar of Flux Vault,40,Godly,9,1148,Weapon,Main Hand,Data-Katana,None,Fast,347,653,0,0,141,Armor Pierce,Cooldown Recovery,Perfect Parry Window,Flux-Caster,Thermal Shock,"Godly unique: transmutes thermal primers after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Magma-Core Forges challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Emerald Canopy Sanctuary,Magma-Core Forges,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-171,Release the Hound Kennel: Heavy-Chewer Canyons Crown of Hound Latch,Godly Unique,Release the Hound Kennel,40,Godly,9,1113,Armor,Head,Crown,Mythic Light,,0,0,595,100,430,Armor Pierce,Cooldown Recovery,Perfect Parry Window,Packmaster,Hound Latch,"Godly unique: detonates void rifts when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Heavy-Chewer Canyons challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Whispering Glade,Heavy-Chewer Canyons,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-172,Release the Hound Kennel: Heavy-Chewer Canyons Cuirass of Hound Latch,Godly Unique,Release the Hound Kennel,40,Godly,9,1105,Armor,Chest,Cuirass,Mythic Heavy,,0,0,1089,184,427,Shield Break,Combo Decay Resistance,Threat Control,Packmaster,Hound Latch,"Godly unique: rewrites tether webs when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Heavy-Chewer Canyons challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Whispering Glade,Heavy-Chewer Canyons,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-173,Release the Hound Kennel: Heavy-Chewer Canyons Gauntlets of Hound Latch,Godly Unique,Release the Hound Kennel,40,Godly,9,1108,Armor,Hands,Gauntlets,Mythic Light,,0,0,592,100,427,Cooldown Recovery,Perfect Parry Window,Might,Packmaster,Hound Latch,"Godly unique: overclocks critical windows when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Heavy-Chewer Canyons challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Whispering Glade,Heavy-Chewer Canyons,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-174,Release the Hound Kennel: Heavy-Chewer Canyons Greaves of Hound Latch,Godly Unique,Release the Hound Kennel,40,Godly,9,1111,Armor,Legs,Greaves,Mythic Heavy,,0,0,594,102,428,Combo Decay Resistance,Threat Control,Agility,Packmaster,Hound Latch,"Godly unique: suspends combo decay when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Heavy-Chewer Canyons challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Whispering Glade,Heavy-Chewer Canyons,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-175,Release the Hound Kennel: Heavy-Chewer Canyons Boots of Hound Latch,Godly Unique,Release the Hound Kennel,40,Godly,9,1114,Armor,Feet,Boots,Mythic Light,,0,0,596,102,428,Perfect Parry Window,Might,Focus,Packmaster,Hound Latch,"Godly unique: fractures boss armor when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Heavy-Chewer Canyons challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Whispering Glade,Heavy-Chewer Canyons,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-176,Release the Hound Kennel: Heavy-Chewer Canyons Blade of Hound Latch,Godly Unique,Release the Hound Kennel,40,Godly,9,1149,Weapon,Two-Hand Weapon,Greatsword,None,Slow,453,857,0,0,137,Might,Focus,Fortitude,Packmaster,Hound Latch,"Godly unique: fractures evolution stacks after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Heavy-Chewer Canyons challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Whispering Glade,Heavy-Chewer Canyons,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-177,Release the Hound Kennel: Heavy-Chewer Canyons Staff of Hound Latch,Godly Unique,Release the Hound Kennel,40,Godly,9,1141,Weapon,Two-Hand Focus,Flux Staff,None,Medium,373,704,0,0,137,Agility,Aether,Resonance,Packmaster,Hound Latch,"Godly unique: harmonizes thermal primers after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Heavy-Chewer Canyons challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Whispering Glade,Heavy-Chewer Canyons,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-178,Release the Hound Kennel: Heavy-Chewer Canyons Lance of Hound Latch,Godly Unique,Release the Hound Kennel,40,Godly,9,1144,Weapon,Two-Hand Weapon,Gravity Lance,None,Medium,398,751,0,0,138,Focus,Fortitude,Kinetic Charge,Packmaster,Hound Latch,"Godly unique: anchors void rifts after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Heavy-Chewer Canyons challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Whispering Glade,Heavy-Chewer Canyons,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-179,Release the Hound Kennel: Heavy-Chewer Canyons Edge of Hound Latch,Godly Unique,Release the Hound Kennel,40,Godly,9,1147,Weapon,Main Hand,Protocol Blade,None,Medium,359,677,0,0,140,Aether,Resonance,Protocol Rating,Packmaster,Hound Latch,"Godly unique: transmutes tether webs after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Heavy-Chewer Canyons challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Whispering Glade,Heavy-Chewer Canyons,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-180,Release the Hound Kennel: Heavy-Chewer Canyons Focus of Hound Latch,Godly Unique,Release the Hound Kennel,40,Godly,9,1150,Weapon,Main Hand,Data-Katana,None,Fast,347,653,0,0,141,Fortitude,Kinetic Charge,Evolution Point Gain,Packmaster,Hound Latch,"Godly unique: amplifies critical windows after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Heavy-Chewer Canyons challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Whispering Glade,Heavy-Chewer Canyons,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-181,Asteroid Counterweight Cache: Planet Defense Perimeter Crown of Kinetic Absorption,Godly Unique,Asteroid Counterweight Cache,40,Godly,9,1114,Armor,Head,Crown,Mythic Light,,0,0,595,98,434,Fortitude,Kinetic Charge,Evolution Point Gain,Kinetic Juggernaut,Kinetic Absorption,"Godly unique: rewrites critical windows when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Planet Defense Perimeter challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Molten Forge,Planet Defense Perimeter,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-182,Asteroid Counterweight Cache: Planet Defense Perimeter Cuirass of Kinetic Absorption,Godly Unique,Asteroid Counterweight Cache,40,Godly,9,1117,Armor,Chest,Cuirass,Mythic Heavy,,0,0,1100,186,434,Resonance,Protocol Rating,Command Point Gain,Kinetic Juggernaut,Kinetic Absorption,"Godly unique: overclocks combo decay when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Planet Defense Perimeter challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Molten Forge,Planet Defense Perimeter,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-183,Asteroid Counterweight Cache: Planet Defense Perimeter Gauntlets of Kinetic Absorption,Godly Unique,Asteroid Counterweight Cache,40,Godly,9,1109,Armor,Hands,Gauntlets,Mythic Light,,0,0,592,100,431,Kinetic Charge,Evolution Point Gain,Altitude Charge Gain,Kinetic Juggernaut,Kinetic Absorption,"Godly unique: suspends boss armor when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Planet Defense Perimeter challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Molten Forge,Planet Defense Perimeter,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-184,Asteroid Counterweight Cache: Planet Defense Perimeter Greaves of Kinetic Absorption,Godly Unique,Asteroid Counterweight Cache,40,Godly,9,1112,Armor,Legs,Greaves,Mythic Heavy,,0,0,594,102,431,Protocol Rating,Command Point Gain,Scrap Charge Gain,Kinetic Juggernaut,Kinetic Absorption,"Godly unique: fractures zero-G lanes when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Planet Defense Perimeter challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Molten Forge,Planet Defense Perimeter,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
